time,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,total load actual,price actual,generation wind offshore,generation wind onshore,price day ahead,generation solar,forecast solar day ahead_diff,forecast wind onshore day ahead_diff,total load forecast_diff,total load actual_diff,price actual_diff,generation wind offshore_diff,generation wind onshore_diff,price day ahead_diff,generation solar_diff,log_forecast solar day ahead,log_forecast wind onshore day ahead,log_total load forecast,log_total load actual,log_price actual,log_generation wind offshore,log_generation wind onshore,log_price day ahead,log_generation solar
2015-02-01 20:00:00+01:00,0.009019947961838682,0.08196140909895558,0.755411457361448,0.7025964180801668,0.6357415301772493,0.0,0.07432512082989509,0.7911047717842323,0.018934701822686247,-0.5248915871639201,-0.004307547058476427,0.13108788953162898,0.07566568748223257,0.5226609827238053,0.0,-0.00377225038311918,0.06483402489626566,-0.5234471774907097,0.008979511207602106,0.0787755135210943,0.5627032780780434,0.5321543906715075,0.4920962368097842,0.0,0.07169266985725349,0.5828326204095783,0.018757671542277803
2015-02-01 21:00:00+01:00,0.005203816131830009,0.07505753230660295,0.7345586863220751,0.6976689093148868,0.607247027148306,0.0,0.07933514086997526,0.7488329875518671,0.012210228278180853,-0.0038161318300086733,-0.006903876792352631,-0.020852771039372886,-0.004927508765280031,-0.028494503028943297,0.0,0.005010020040080165,-0.04227178423236522,-0.006724473544505394,0.005190323070692638,0.07237417857231325,0.5507530215754216,0.5292560802514826,0.47452279438687106,0.0,0.0763452412647225,0.558948701226476,0.012136284744000261
2015-02-01 22:00:00+01:00,0.003295750216825672,0.08585590369976988,0.6516141071095353,0.6253198142708235,0.548687457931344,0.0,0.0878227042319934,0.725622406639004,0.007963192355335338,-0.0019080659150043366,0.01079837139316693,-0.08294457921253984,-0.07234909504406328,-0.05855956921696204,0.0,0.008487563362018141,-0.0232105809128631,-0.004247035922845515,0.003290331135441142,0.08236852734893478,0.5017530564740267,0.4857046051994383,0.4374077708577538,0.0,0.0841781794859096,0.5455878008479857,0.00793165346196841
2015-02-01 23:00:00+01:00,0.0027753686036426713,0.0903404732401015,0.5406792311998506,0.5088600397991093,0.4831725375813327,0.0,0.08499351644465403,0.7091545643153526,0.007963192355335338,-0.0005203816131830008,0.0044845695403316205,-0.11093487590968465,-0.11645977447171418,-0.06551492035001127,0.0,-0.002829187787339371,-0.016467842323651394,0.0,0.0027715243793167018,0.08649000823731859,0.43222337840819275,0.4113544251853358,0.39418340000359553,0.0,0.08157401134752176,0.5359988414220841,0.00793165346196841
2015-02-02 00:00:00+01:00,0.007805724197745013,0.5128931374284533,0.3943832804627728,0.35823936321425187,0.4842943684092439,0.0,0.5046563715666628,0.49883298755186717,0.02141213944434613,0.005030355594102342,0.4225526641883518,-0.1462959507370778,-0.15062067658485745,0.0011218308279111744,0.0,0.41966285512200874,-0.21032157676348545,0.013448947089010791,0.007775417142797445,0.41402380272059147,0.3324522246632427,0.3061892751758727,0.39493948653590977,0.0,0.4085645475903994,0.40468679700388566,0.021186120263918088
2015-02-02 01:00:00+01:00,0.007458803122289679,0.48285832300702186,0.2938048143310318,0.25978394769259927,0.40150325330940095,0.0,0.47441942708947304,0.42362551867219916,0.021235179614227568,-0.00034692107545533386,-0.030034814421431466,-0.10057846613174104,-0.0984554155216526,-0.08279111509984294,0.0,-0.03023694447718972,-0.075207468879668,-0.00017695983011856153,0.007431123801472685,0.393971524544266,0.2575873456990685,0.23094023617547207,0.3375454129253281,0.0,0.3882643035546253,0.35320679994435084,0.021012855081123133
2015-02-02 02:00:00+01:00,0.007632263660017346,0.4617926476662536,0.22835417055420792,0.19999052402160522,0.3707650886246354,0.0,0.457503241777673,0.40197095435684643,0.021235179614227568,0.0001734605377276665,-0.021065675340768253,-0.06545064377682386,-0.05979342367099405,-0.030738164684765534,0.0,-0.016916185311800058,-0.02165456431535273,0.0,0.007603285289372991,0.37966352340740483,0.20567520064548656,0.1823136601141137,0.31536904281002115,0.0,0.3767248634442722,0.3378790711059566,0.021012855081123133
2015-02-02 03:00:00+01:00,0.007632263660017346,0.4600814303416534,0.21174659451390176,0.1757793992229698,0.3227507291900381,0.0,0.46327950017682423,0.3506224066390041,0.021058219784109006,0.0,-0.0017112173246002227,-0.01660757604030616,-0.02421112479863541,-0.04801435943459731,0.0,0.005776258399151246,-0.05134854771784231,-0.00017695983011856153,0.007603285289372991,0.37849220837153374,0.19206278535268728,0.16193124618528448,0.2797134540701723,0.0,0.38068014970821307,0.300565528157969,0.020839559872301846
2015-02-02 04:00:00+01:00,0.003816131830008673,0.46214669262996405,0.209274118305654,0.17563725954704823,0.3072694637648642,0.0,0.465460332429565,0.33545124481327804,0.017519023181737745,-0.003816131830008673,0.0020652622883106653,-0.0024724762082477536,-0.00014213967592158205,-0.015481265425173918,0.0,0.002180832252740794,-0.015171161825726087,-0.003539196602371262,0.0038088688706794252,0.37990569325037077,0.19002027736857938,0.1618103491289807,0.26794058306676205,0.0,0.3821694132006779,0.28926924583542024,0.017367334161552755
2015-02-02 05:00:00+01:00,0.0003469210754553339,0.46863751696465455,0.24314237730919952,0.21505732966928826,0.31859995512676687,0.0,0.4735942473181658,0.34362033195020747,0.012918067598655105,-0.003469210754553339,0.006490824334690504,0.03386825900354551,0.039420070122240025,0.011330491361902673,0.0,0.008133914888600768,0.008169087136929432,-0.00460095558308264,0.0003468609122533085,0.3843351117833352,0.21764234925877482,0.19479126059233315,0.27657053366609463,0.0,0.3877044826826791,0.295367711084352,0.0128353410464982
